No errors
No warnings
460 ms
data source=metars
5083 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
WBGG 171430Z 00000KT 9999 FEW020 SCT150 BKN300 26/25 Q1010 NOSIG,WBGG,2019-01-17T14:30:00Z,1.47,110.35,26.0,25.0,0,0,,6.21,29.822834,,,,,,TRUE,,,,,FEW,2000,SCT,15000,BKN,30000,,,VFR,,,,,,,,,,,,METAR,27.0
LETU 171430Z AUTO 32013KT 280V350 9999 FEW050 10/01 Q1019,LETU,2019-01-17T14:30:00Z,,,10.0,1.0,320,13,,6.21,30.088583,,,TRUE,,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,
NZCH 171430Z AUTO 25005KT 190V280 9999 SCT017/// BKN038/// BKN090/// 16/14 Q1009 BECMG BKN012,NZCH,2019-01-17T14:30:00Z,-43.47,172.55,16.0,14.0,250,5,,6.21,29.793306,,,TRUE,,,,,,,,SCT,1700,BKN,3800,BKN,9000,,,VFR,,,,,,,,,,,,METAR,34.0
NZWN 171430Z AUTO 03004KT 9999 NCD 17/14 Q1007 NOSIG,NZWN,2019-01-17T14:30:00Z,-41.32,174.8,17.0,14.0,30,4,,6.21,29.734253,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
NZAA 171430Z AUTO 23013KT 9999 BKN024/// 19/15 Q1010 NOSIG,NZAA,2019-01-17T14:30:00Z,-37.02,174.8,19.0,15.0,230,13,,6.21,29.822834,,,TRUE,,,TRUE,,,,,BKN,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,6.0
LFLW 171430Z AUTO 28007KT 9999 FEW036/// BKN054/// BKN066/// ///TCU 06/02 Q1015 TEMPO SHRA,LFLW,2019-01-17T14:30:00Z,44.88,2.42,6.0,2.0,280,7,,6.21,29.970472,,,TRUE,,,,,,,,FEW,3600,BKN,5400,BKN,6600,,,VFR,,,,,,,,,,,,METAR,639.0
LFHP 171430Z AUTO 28009KT 240V320 9999 BKN041 BKN048 BKN058 05/M03 Q1013,LFHP,2019-01-17T14:30:00Z,45.07,3.77,5.0,-3.0,280,9,,6.21,29.911417,,,TRUE,,,,,,,,BKN,4100,BKN,4800,BKN,5800,,,VFR,,,,,,,,,,,,METAR,833.0
UKWW 171430Z 19005MPS 9999 SCT030 BKN100 00/M04 Q1007 R13/0///60 NOSIG,UKWW,2019-01-17T14:30:00Z,49.25,28.6,0.0,-4.0,190,10,,6.21,29.734253,,,,,,TRUE,,,,,SCT,3000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,293.0
UKOH 171430Z 19004MPS CAVOK M01/M05 Q1017 R21/290050 NOSIG,UKOH,2019-01-17T14:30:00Z,46.67,32.5,-1.0,-5.0,190,8,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
UKKM 171430Z 20007MPS CAVOK 01/M02 Q1006 R15/450842 NOSIG,UKKM,2019-01-17T14:30:00Z,50.6,30.2,1.0,-2.0,200,14,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,157.0
UKKK 171430Z 21005MPS 180V240 CAVOK 00/M03 Q1007 R26/810345 NOSIG,UKKK,2019-01-17T14:30:00Z,50.4,30.45,0.0,-3.0,210,10,,6.21,29.734253,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,179.0
UKLU 171430Z 11004MPS 9999 BKN027 04/M02 Q1011 R10/670337 NOSIG,UKLU,2019-01-17T14:30:00Z,48.63,22.27,4.0,-2.0,110,8,,6.21,29.852362,,,,,,TRUE,,,,,BKN,2700,,,,,,,MVFR,,,,,,,,,,,,METAR,117.0
UKLI 171430Z 20004MPS CAVOK 07/00 Q1006 R28/190050 NOSIG,UKLI,2019-01-17T14:30:00Z,48.88,24.68,7.0,0.0,200,8,,6.21,29.704725,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,280.0
UKLR 171430Z 23009MPS CAVOK 03/M01 Q1004 R29/691227 NOSIG,UKLR,2019-01-17T14:30:00Z,50.6,26.13,3.0,-1.0,230,17,,6.21,29.64567,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,230.0
KGPM 171430Z 19009KT 10SM OVC011 12/08 A3010,KGPM,2019-01-17T14:30:00Z,32.7,-97.05,12.0,8.0,190,9,,10.0,30.100393,,,,,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,SPECI,180.0
VIJP 171430Z VRB02KT 2000 HZ NSC 18/05 Q1017 NOSIG,VIJP,2019-01-17T14:30:00Z,26.82,75.78,18.0,5.0,0,2,,1.24,30.029528,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,390.0
WIDD 171430Z 00000KT 9999 -RA SCT013 25/25 Q1012,WIDD,2019-01-17T14:30:00Z,1.12,104.12,25.0,25.0,0,0,,6.21,29.88189,,,,,,,,,,-RA,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
WARR 171430Z 27011KT 0400 TSRA SCT020CB 25/25 Q1009 NOSIG,WARR,2019-01-17T14:30:00Z,-7.37,112.78,25.0,25.0,270,11,,0.25,29.793306,,,,,,TRUE,,,,TSRA,SCT,2000,,,,,,,LIFR,,,,,,,,,,,,METAR,2.0
WAHS 171430Z 21002KT 5000 -RA FEW013CB FEW014 24/24 Q1009 NOSIG,WAHS,2019-01-17T14:30:00Z,-6.98,110.38,24.0,24.0,210,2,,3.11,29.793306,,,,,,TRUE,,,,-RA,FEW,1300,FEW,1400,,,,,MVFR,,,,,,,,,,,,METAR,5.0
UMGG 171430Z 19007G12MPS 9999 FEW014 BKN100 01/M01 Q1001 R28/820238 NOSIG,UMGG,2019-01-17T14:30:00Z,52.53,31.02,1.0,-1.0,190,14,23,6.21,29.557087,,,,,,TRUE,,,,,FEW,1400,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,144.0
GQNO 171430Z 05014KT 7000 NSC 27/M12 Q1013 NOSIG,GQNO,2019-01-17T14:30:00Z,18.3,-15.97,27.0,-12.0,50,14,,4.35,29.911417,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,4.0
GABS 171430Z VRB03KT CAVOK 36/M02 Q1011 NOSIG,GABS,2019-01-17T14:30:00Z,12.52,-7.95,36.0,-2.0,0,3,,6.21,29.852362,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,381.0
UEEE 171430Z 36001MPS 1000 R23L/2000N BR NSC M41/M46 Q1023 R23L/490150 NOSIG RMK QFE758,UEEE,2019-01-17T14:30:00Z,62.08,129.77,-41.0,-46.0,360,2,,0.62,30.206694,,,,,,TRUE,,,,BR,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,103.0
WALL 171430Z 36005KT 8000 SCT018 26/25 Q1010,WALL,2019-01-17T14:30:00Z,-1.27,116.9,26.0,25.0,360,5,,4.97,29.822834,,,,,,,,,,,SCT,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,3.0
WIOO 171430Z 00000KT 6000 SCT012 26/24 Q1009,WIOO,2019-01-17T14:30:00Z,-0.15,109.4,26.0,24.0,0,0,,3.73,29.793306,,,,,,,,,,,SCT,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,3.0
WIII 171430Z 24009KT 7000 FEW020 27/23 Q1009 NOSIG,WIII,2019-01-17T14:30:00Z,-6.13,106.67,27.0,23.0,240,9,,4.35,29.793306,,,,,,TRUE,,,,,FEW,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,8.0
OPPS 171430Z 23004KT 4000 HZ SCT210 14/03 Q1017,OPPS,2019-01-17T14:30:00Z,34.02,71.52,14.0,3.0,230,4,,2.49,30.029528,,,,,,,,,,HZ,SCT,21000,,,,,,,IFR,,,,,,,,,,,,METAR,360.0
LUKK 171430Z 20004KT CAVOK 01/M03 Q1013 R26/150095 NOSIG,LUKK,2019-01-17T14:30:00Z,46.93,28.93,1.0,-3.0,200,4,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
LWSK 171430Z 00000KT CAVOK 04/M04 Q1019 NOSIG,LWSK,2019-01-17T14:30:00Z,41.97,21.63,4.0,-4.0,0,0,,6.21,30.088583,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,239.0
CYXR 171430Z AUTO 14005KT 5SM -SN BKN036 BKN048 BKN065 OVC077 M25/M27 A3021 RMK ICG SLP265,CYXR,2019-01-17T14:30:00Z,47.7,-79.83,-25.0,-27.0,140,5,,5.0,30.209646,1026.5,,TRUE,,,,,,,-SN,BKN,3600,BKN,4800,BKN,6500,OVC,7700,MVFR,,,,,,,,,,,,SPECI,243.0
WAAA 171430Z 06004KT 8000 SCT018 24/24 Q1011 NOSIG,WAAA,2019-01-17T14:30:00Z,-5.07,119.53,24.0,24.0,60,4,,4.97,29.852362,,,,,,TRUE,,,,,SCT,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,14.0
CMGB 171430Z AUTO 21002KT M19/M21 RMK AO1 SOG 15 3016 SLP317 T11931213,CMGB,2019-01-17T14:30:00Z,45.37,-72.77,-19.3,-21.3,210,2,,,,1031.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,86.0
LFBM 171430Z AUTO 31004KT 260V350 9999 RA FEW018/// SCT030/// OVC037/// ///TCU 09/06 Q1019 TEMPO 4000 -SHRA,LFBM,2019-01-17T14:30:00Z,43.92,-0.5,9.0,6.0,310,4,,6.21,30.088583,,,TRUE,,,,,,,RA,FEW,1800,SCT,3000,OVC,3700,,,VFR,,,,,,,,,,,,METAR,63.0
LFBG 171430Z AUTO 29011KT 9999 SCT041 SCT047 11/02 Q1017 NOSIG,LFBG,2019-01-17T14:30:00Z,45.67,-0.32,11.0,2.0,290,11,,6.21,30.029528,,,TRUE,,,TRUE,,,,,SCT,4100,SCT,4700,,,,,VFR,,,,,,,,,,,,METAR,31.0
LFBC 171430Z AUTO 32004KT 9999 FEW035/// SCT070/// BKN084/// ///TCU 10/06 Q1018 BECMG FEW020 BKN030,LFBC,2019-01-17T14:30:00Z,44.52,-1.12,10.0,6.0,320,4,,6.21,30.059055,,,TRUE,,,,,,,,FEW,3500,SCT,7000,BKN,8400,,,VFR,,,,,,,,,,,,METAR,33.0
LFPV 171430Z AUTO 27010KT 250V310 9999 FEW026/// SCT035/// BKN054/// ///CB 04/03 Q1012 BECMG NSC,LFPV,2019-01-17T14:30:00Z,48.77,2.2,4.0,3.0,270,10,,6.21,29.88189,,,TRUE,,,,,,,,FEW,2600,SCT,3500,BKN,5400,,,VFR,,,,,,,,,,,,METAR,179.0
LFOA 171430Z AUTO 27012KT 9999 SCT031 BKN047 08/02 Q1014 TEMPO 4000 SHRA BKN020TCU,LFOA,2019-01-17T14:30:00Z,47.03,2.63,8.0,2.0,270,12,,6.21,29.940945,,,TRUE,,,,,,,,SCT,3100,BKN,4700,,,,,VFR,,,,,,,,,,,,METAR,179.0
OIYY 171430Z 20014KT 9999 SCT035TCU 19/00 Q1005,OIYY,2019-01-17T14:30:00Z,31.9,54.28,19.0,0.0,200,14,,6.21,29.675198,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,1236.0
OITR 171430Z 04004KT 9999 SCT030CB SCT035 BKN090 01/00 Q1003,OITR,2019-01-17T14:30:00Z,37.67,45.07,1.0,0.0,40,4,,6.21,29.616142,,,,,,,,,,,SCT,3000,SCT,3500,BKN,9000,,,VFR,,,,,,,,,,,,METAR,1312.0
OIIE 171430Z 30006KT 9999 FEW035CB SCT040 BKN100 04/02 Q1004,OIIE,2019-01-17T14:30:00Z,35.42,51.15,4.0,2.0,300,6,,6.21,29.64567,,,,,,,,,,,FEW,3500,SCT,4000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,1008.0
OIGG 171430Z 35006KT 2000 +RA SCT009CB SCT012 OVC060 08/08 Q1009,OIGG,2019-01-17T14:30:00Z,37.33,49.6,8.0,8.0,350,6,,1.24,29.793306,,,,,,,,,,+RA,SCT,900,SCT,1200,OVC,6000,,,IFR,,,,,,,,,,,,METAR,-13.0
OICC 171430Z 21008KT 7000 FEW030CB BKN040 BKN070 02/M03 Q1010 A2984 NOSIG,OICC,2019-01-17T14:30:00Z,34.35,47.17,2.0,-3.0,210,8,,4.35,29.822834,,,,,,TRUE,,,,,FEW,3000,BKN,4000,BKN,7000,,,MVFR,,,,,,,,,,,,METAR,1322.0
LFMO 171430Z AUTO 36007KT 9999 FEW019 SCT054 BKN068 11/07 Q1014 TEMPO 4000 SHRA BKN020TCU,LFMO,2019-01-17T14:30:00Z,44.12,4.87,11.0,7.0,360,7,,6.21,29.940945,,,TRUE,,,,,,,,FEW,1900,SCT,5400,BKN,6800,,,VFR,,,,,,,,,,,,METAR,55.0
LFMC 171430Z AUTO 29008KT 9999 ////// 12/08 Q1012,LFMC,2019-01-17T14:30:00Z,43.37,6.37,12.0,8.0,290,8,,6.21,29.88189,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,78.0
LFKS 171430Z AUTO 03005KT 9999 BKN082 15/05 Q1013,LFKS,2019-01-17T14:30:00Z,41.92,9.4,15.0,5.0,30,5,,6.21,29.911417,,,TRUE,,,,,,,,BKN,8200,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
LFPB 171430Z AUTO 30009KT 260V330 9999 FEW022 SCT030 BKN040 06/02 Q1012 NOSIG,LFPB,2019-01-17T14:30:00Z,48.97,2.45,6.0,2.0,300,9,,6.21,29.88189,,,TRUE,,,TRUE,,,,,FEW,2200,SCT,3000,BKN,4000,,,VFR,,,,,,,,,,,,METAR,65.0
LFOK 171430Z AUTO 27012KT 9999 SCT023 SCT042 BKN056 06/02 Q1010 TEMPO VRB20G30KT 3000 SHRAGS BKN011 BKN020CB,LFOK,2019-01-17T14:30:00Z,48.78,4.18,6.0,2.0,270,12,,6.21,29.822834,,,TRUE,,,,,,,,SCT,2300,SCT,4200,BKN,5600,,,VFR,,,,,,,,,,,,METAR,162.0
LFOB 171430Z AUTO 33011KT 9999 FEW012/// SCT025/// BKN058/// ///TCU 03/02 Q1012 BECMG BKN025,LFOB,2019-01-17T14:30:00Z,49.47,2.12,3.0,2.0,330,11,,6.21,29.88189,,,TRUE,,,,,,,,FEW,1200,SCT,2500,BKN,5800,,,VFR,,,,,,,,,,,,METAR,111.0
LFMU 171430Z AUTO 31011KT CAVOK 12/01 Q1016 NOSIG,LFMU,2019-01-17T14:30:00Z,43.32,3.35,12.0,1.0,310,11,,6.21,30.0,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
LFMT 171430Z AUTO 30015KT CAVOK 13/00 Q1014 TEMPO VRB02KT,LFMT,2019-01-17T14:30:00Z,43.57,3.97,13.0,0.0,300,15,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
LFMK 171430Z AUTO 27011KT 230V290 9999 FEW026 SCT078 OVC090 08/04 Q1017 TEMPO 1200 RA BR OVC003,LFMK,2019-01-17T14:30:00Z,43.22,2.32,8.0,4.0,270,11,,6.21,30.029528,,,TRUE,,,,,,,,FEW,2600,SCT,7800,OVC,9000,,,VFR,,,,,,,,,,,,METAR,130.0
LFLY 171430Z AUTO 33008KT CAVOK 11/M01 Q1014 TEMPO SHRA SCT030TCU,LFLY,2019-01-17T14:30:00Z,45.72,4.95,11.0,-1.0,330,8,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,201.0
LFMY 171430Z AUTO 26007KT 240V310 9999 BKN027 OVC033 13/07 Q1013 NOSIG,LFMY,2019-01-17T14:30:00Z,43.6,5.08,13.0,7.0,260,7,,6.21,29.911417,,,TRUE,,,TRUE,,,,,BKN,2700,OVC,3300,,,,,MVFR,,,,,,,,,,,,METAR,60.0
LFRO 171430Z AUTO 35008KT 310V030 9999 FEW043 07/M01 Q1017 NOSIG,LFRO,2019-01-17T14:30:00Z,48.75,-3.47,7.0,-1.0,350,8,,6.21,30.029528,,,TRUE,,,TRUE,,,,,FEW,4300,,,,,,,VFR,,,,,,,,,,,,METAR,89.0
LFRM 171430Z AUTO 28008KT 230V310 9999 FEW027/// BKN032/// BKN041/// ///TCU 08/03 Q1014 TEMPO 4000 SHRA,LFRM,2019-01-17T14:30:00Z,47.95,0.2,8.0,3.0,280,8,,6.21,29.940945,,,TRUE,,,,,,,,FEW,2700,BKN,3200,BKN,4100,,,VFR,,,,,,,,,,,,METAR,52.0
LFRI 171430Z AUTO 29011KT 9999 SCT039 09/03 Q1016 NOSIG,LFRI,2019-01-17T14:30:00Z,46.7,-1.37,9.0,3.0,290,11,,6.21,30.0,,,TRUE,,,TRUE,,,,,SCT,3900,,,,,,,VFR,,,,,,,,,,,,METAR,91.0
LFOV 171430Z AUTO 28007KT 260V320 9999 FEW025/// ///TCU 08/03 Q1014,LFOV,2019-01-17T14:30:00Z,48.03,-0.75,8.0,3.0,280,7,,6.21,29.940945,,,TRUE,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,101.0
LFMI 171430Z AUTO 28009KT CAVOK 12/08 Q1013 NOSIG,LFMI,2019-01-17T14:30:00Z,43.52,4.92,12.0,8.0,280,9,,6.21,29.911417,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,24.0
LFBA 171430Z AUTO 27007KT 230V300 9999 ///TCU 11/06 Q1017 TEMPO 4000 SHRA,LFBA,2019-01-17T14:30:00Z,44.17,0.6,11.0,6.0,270,7,,6.21,30.029528,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,60.0
LFSB 171430Z 29007KT 230V330 9999 FEW023TCU BKN035 07/03 Q1010 TEMPO 27017G34KT 3000 SHRA,LFSB,2019-01-17T14:30:00Z,47.6,7.52,7.0,3.0,290,7,,6.21,29.822834,,,,,,,,,,,FEW,2300,BKN,3500,,,,,VFR,,,,,,,,,,,,METAR,271.0
LFRN 171430Z AUTO 34008KT 9999 FEW028 SCT040 BKN050 08/05 Q1016 NOSIG,LFRN,2019-01-17T14:30:00Z,48.07,-1.72,8.0,5.0,340,8,,6.21,30.0,,,TRUE,,,TRUE,,,,,FEW,2800,SCT,4000,BKN,5000,,,VFR,,,,,,,,,,,,METAR,37.0
LFRD 171430Z AUTO 34014KT 9999 FEW048 SCT054 07/01 Q1016 NOSIG,LFRD,2019-01-17T14:30:00Z,48.58,-2.07,7.0,1.0,340,14,,6.21,30.0,,,TRUE,,,TRUE,,,,,FEW,4800,SCT,5400,,,,,VFR,,,,,,,,,,,,METAR,59.0
LFRZ 171430Z AUTO 29010KT 9999 BKN032 BKN039 10/04 Q1016 TEMPO 4000 SHRA SCT020TCU,LFRZ,2019-01-17T14:30:00Z,47.32,-2.17,10.0,4.0,290,10,,6.21,30.0,,,TRUE,,,,,,,,BKN,3200,BKN,3900,,,,,VFR,,,,,,,,,,,,METAR,4.0
LFRV 171430Z AUTO 36004KT 310V020 9999 FEW029 07/03 Q1016,LFRV,2019-01-17T14:30:00Z,47.72,-2.72,7.0,3.0,360,4,,6.21,30.0,,,TRUE,,,,,,,,FEW,2900,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
LFSG 171430Z AUTO 25020KT 9999 FEW021 BKN028 BKN037 05/01 Q1009,LFSG,2019-01-17T14:30:00Z,48.33,6.07,5.0,1.0,250,20,,6.21,29.793306,,,TRUE,,,,,,,,FEW,2100,BKN,2800,BKN,3700,,,MVFR,,,,,,,,,,,,METAR,330.0
LFLC 171430Z AUTO 27013G24KT 9999 BKN037 BKN046 BKN060 08/00 Q1015 TEMPO 33015G25KT SHRA BKN035TCU,LFLC,2019-01-17T14:30:00Z,45.77,3.17,8.0,0.0,270,13,24,6.21,29.970472,,,TRUE,,,,,,,,BKN,3700,BKN,4600,BKN,6000,,,VFR,,,,,,,,,,,,METAR,330.0
LFKJ 171430Z AUTO 08004KT 040V100 9999 -RA FEW012 BKN032 OVC056 11/09 Q1014 TEMPO SHRA BKN025TCU BKN040,LFKJ,2019-01-17T14:30:00Z,41.92,8.8,11.0,9.0,80,4,,6.21,29.940945,,,TRUE,,,,,,,-RA,FEW,1200,BKN,3200,OVC,5600,,,VFR,,,,,,,,,,,,METAR,9.0
LFKF 171430Z AUTO 27008KT 220V300 9999 BKN047 BKN058 13/08 Q1014 TEMPO 28015G25KT SHRA BKN015TCU BKN040,LFKF,2019-01-17T14:30:00Z,41.5,9.08,13.0,8.0,270,8,,6.21,29.940945,,,TRUE,,,,,,,,BKN,4700,BKN,5800,,,,,VFR,,,,,,,,,,,,METAR,23.0
LFKC 171430Z AUTO 20006KT 9999 FEW036 BKN056 BKN070 12/07 Q1013 TEMPO 20015G25KT SCT030TCU BKN040,LFKC,2019-01-17T14:30:00Z,42.52,8.8,12.0,7.0,200,6,,6.21,29.911417,,,TRUE,,,,,,,,FEW,3600,BKN,5600,BKN,7000,,,VFR,,,1.5,,,,,,,,,METAR,58.0
LFJL 171430Z AUTO 25016KT 9999 SCT014/// BKN020/// BKN028/// ///CB 05/03 Q1008 TEMPO 2500 SHRASN BKN008 SCT013CB,LFJL,2019-01-17T14:30:00Z,48.97,6.25,5.0,3.0,250,16,,6.21,29.763779,,,TRUE,,,,,,,,SCT,1400,BKN,2000,BKN,2800,,,MVFR,,,,,,,,,,,,METAR,264.0
LFCR 171430Z AUTO 27005KT 9999 FEW011 SCT018 05/04 Q1015 TEMPO 4000 -SHRA BKN012 SCT015TCU,LFCR,2019-01-17T14:30:00Z,44.38,2.47,5.0,4.0,270,5,,6.21,29.970472,,,TRUE,,,,,,,,FEW,1100,SCT,1800,,,,,VFR,,,,,,,,,,,,METAR,580.0
LFMP 171430Z AUTO 31014KT 9999 NCD 11/04 Q1016 TEMPO 34015G25KT,LFMP,2019-01-17T14:30:00Z,42.72,2.87,11.0,4.0,310,14,,6.21,30.0,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
LFLS 171430Z AUTO 06005KT 030V090 9999 FEW078 BKN092 BKN170 07/04 Q1014 TEMPO SHRA SCT030TCU BKN033,LFLS,2019-01-17T14:30:00Z,45.37,5.32,7.0,4.0,60,5,,6.21,29.940945,,,TRUE,,,,,,,,FEW,7800,BKN,9200,BKN,17000,,,VFR,,,,,,,,,,,,METAR,386.0
YCDU 171430Z AUTO 17015KT //// // OVC006 20/18 Q1009,YCDU,2019-01-17T14:30:00Z,-32.12,133.7,20.0,18.0,170,15,,,29.793306,,,TRUE,,,,,,,,OVC,600,,,,,,,,,,,,,,,,,,,SPECI,15.0
TFFF 171430Z AUTO 11015KT 9999 SCT034 SCT047 28/19 Q1019 NOSIG,TFFF,2019-01-17T14:30:00Z,14.6,-61.0,28.0,19.0,110,15,,6.21,30.088583,,,TRUE,,,TRUE,,,,,SCT,3400,SCT,4700,,,,,VFR,,,,,,,,,,,,METAR,5.0
YBRM 171430Z AUTO 18010KT 110V200 2600 +SHRA SCT012 BKN029 BKN040 24/23 Q1009,YBRM,2019-01-17T14:30:00Z,-17.93,122.22,24.0,23.0,180,10,,1.62,29.793306,,,TRUE,,,,,,,+SHRA,SCT,1200,BKN,2900,BKN,4000,,,IFR,,,,,,,,,,,,METAR,9.0
ORBI 171430Z 22005KT 180V260 1800 DU OVC035 14/04 Q1013,ORBI,2019-01-17T14:30:00Z,33.27,44.23,14.0,4.0,220,5,,1.12,29.911417,,,,,,,,,,DU,OVC,3500,,,,,,,IFR,,,,,,,,,,,,METAR,35.0
UBBG 171430Z 30016KT 9999 FEW033CB OVC060 03/M01 Q1010 R30/CLRD// NOSIG,UBBG,2019-01-17T14:30:00Z,40.73,46.32,3.0,-1.0,300,16,,6.21,29.822834,,,,,,TRUE,,,,,FEW,3300,OVC,6000,,,,,VFR,,,,,,,,,,,,METAR,330.0
SPZO 171430Z /////KT 9999 FEW036TCU SCT040 BKN100 14/06 Q1035 NOSIG RMK BIRD HAZARD RWY 28,SPZO,2019-01-17T14:30:00Z,-13.55,-71.97,14.0,6.0,,,,6.21,30.561024,,,,,,TRUE,,,,,FEW,3600,SCT,4000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,3249.0
K2G4 171430Z AUTO 00000KT 10SM OVC013 A3015 RMK AO1,K2G4,2019-01-17T14:30:00Z,39.58,-79.33,,,0,0,,10.0,30.15059,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,894.0
LBWN 171430Z 12006KT CAVOK 09/01 Q1016 NOSIG,LBWN,2019-01-17T14:30:00Z,43.22,27.82,9.0,1.0,120,6,,6.21,30.0,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
LBSF 171430Z VRB02KT CAVOK 06/M04 Q1017 NOSIG,LBSF,2019-01-17T14:30:00Z,42.7,23.42,6.0,-4.0,0,2,,6.21,30.029528,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,530.0
TFFR 171430Z AUTO 12007KT 080V170 9999 BKN040 28/20 Q1020 NOSIG,TFFR,2019-01-17T14:30:00Z,16.27,-61.53,28.0,20.0,120,7,,6.21,30.11811,,,TRUE,,,TRUE,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
NWWW 171430Z AUTO 01002KT CAVOK 20/15 Q1012 NOSIG,NWWW,2019-01-17T14:30:00Z,-22.02,166.22,20.0,15.0,10,2,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
LCLK 171430Z VRB01KT 9999 FEW020 14/M00 Q1019 NOSIG,LCLK,2019-01-17T14:30:00Z,34.87,33.62,14.0,0.0,0,1,,6.21,30.088583,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LZKZ 171430Z 22004KT 190V250 7000 BKN006 00/M01 Q1009 NOSIG,LZKZ,2019-01-17T14:30:00Z,48.67,21.23,0.0,-1.0,220,4,,4.35,29.793306,,,,,,TRUE,,,,,BKN,600,,,,,,,IFR,,,,,,,,,,,,METAR,232.0
ZMUB 171430Z VRB01MPS CAVOK M23/M26 Q1021 NOSIG RMK QFE658.1 72,ZMUB,2019-01-17T14:30:00Z,47.83,106.78,-23.0,-26.0,0,2,,6.21,30.147638,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,1330.0
